img_path,label,description
Maldives-landscape/276.png,Maldives-landscape,a small boat in the middle of a body of water
Rabat-landscape/846.jpg,Rabat-landscape,a large white building with a clock on the side of it
Roma-Landscape/487.jpg,Roma-Landscape,a city street filled with lots of traffic
Roma-Landscape/511.jpg,Roma-Landscape,a large stone structure with a tree in front of it
London-landscape/705.jpg,London-landscape,a river that has a bridge over it
Newyork-landscape/109.jpg,Newyork-landscape,a city at night with many tall buildings
Kyoto-Landscape/797.jpg,Kyoto-Landscape,a lush green hillside with trees and shrubs
Roma-Landscape/472.jpg,Roma-Landscape,a large building with a clock on top of it
Paris-Landscape/51.png,Paris-Landscape,a man standing in front of a building with a sign on it
Rabat-landscape/461.jpg,Rabat-landscape,a living room filled with furniture and plants
Sydney-landscape/685.png,Sydney-landscape,people are standing in a large room
Paris-Landscape/266.jpg,Paris-Landscape,"a patio area with chairs, tables and umbrellas"
Kyoto-Landscape/266.jpg,Kyoto-Landscape,a large building with a clock on top of it
Moscow-Landscape/257.jpg,Moscow-Landscape,a train is coming down the tracks near a river
Singapore-landscape/463.png,Singapore-landscape,a person walking down a sidewalk next to a park
Maldives-landscape/237.jpg,Maldives-landscape,a bike parked on a beach next to a body of water
Dubai-landscape/850.jpg,Dubai-landscape,a large building with a clock on it
Maldives-landscape/122.jpg,Maldives-landscape,a beach scene with a couple of people on the beach
London-landscape/847.jpg,London-landscape,a red double decker bus driving down a street
Newyork-landscape/489.jpg,Newyork-landscape,a busy city street filled with lots of traffic
Kyoto-Landscape/792.jpg,Kyoto-Landscape,a tree covered in snow next to a building
Dubai-landscape/924.png,Dubai-landscape,a beach with a large body of water
Newyork-landscape/666.jpg,Newyork-landscape,a tall clock tower towering over a city at night
London-landscape/986.jpg,London-landscape,an aerial view of a city at night
Newyork-landscape/424.jpg,Newyork-landscape,a city street with tall buildings and tall buildings
Amsterdam-Landscape/829.jpg,Amsterdam-Landscape,a city street with a river and trees
Hanoi-Landscape/1127.png,Hanoi-Landscape,a tree in the middle of a street
Singapore-landscape/631.jpg,Singapore-landscape,a large building with a clock on the front of it
Singapore-landscape/403.jpg,Singapore-landscape,a room filled with lots of green plants and trees
Dubai-landscape/844.jpg,Dubai-landscape,a city street filled with lots of colorful umbrellas
Newyork-landscape/59.jpg,Newyork-landscape,a person walking down a street in a european city
Venezia-landscape/255.png,Venezia-landscape,a large body of water with palm trees
Newyork-landscape/800.jpg,Newyork-landscape,a bridge over a body of water with a city
Newyork-landscape/235.jpg,Newyork-landscape,a tall building with a clock on top of it
London-landscape/337.jpg,London-landscape,a long stairway leading up to a staircase
Singapore-landscape/905.jpg,Singapore-landscape,a city street filled with lots of tall buildings
Paris-Landscape/49.jpg,Paris-Landscape,a person walking down a sidewalk with an umbrella
Dubai-landscape/88.jpg,Dubai-landscape,a food truck is parked on the side of the road
Singapore-landscape/332.jpg,Singapore-landscape,a black and white photo of a black and white bird
Kyoto-Landscape/259.jpg,Kyoto-Landscape,a building with a lot of windows in it
Paris-Landscape/380.jpg,Paris-Landscape,a tall building with a clock on the side of it
Rabat-landscape/291.jpg,Rabat-landscape,a person walking on a trail in the middle of nowhere
Dubai-landscape/753.jpg,Dubai-landscape,a woman walking down a street holding an umbrella
Rio-De-Janeiro-Landscape/154.jpg,Rio-De-Janeiro-Landscape,a sandy beach with a sky background
Rabat-landscape/341.jpg,Rabat-landscape,a large stone building with a large clock on it's side
Venezia-landscape/365.jpg,Venezia-landscape,an old building with a clock on the front of it
Rio-De-Janeiro-Landscape/841.jpg,Rio-De-Janeiro-Landscape,a large city with a large cruise ship in the distance
Kyoto-Landscape/813.jpg,Kyoto-Landscape,a clock tower in the middle of a park
London-landscape/1.jpg,London-landscape,a large clock tower towering over the city of london
Maldives-landscape/22.jpg,Maldives-landscape,a beach with palm trees and palm trees
Dubai-landscape/413.jpg,Dubai-landscape,a large body of water with a city skyline
Moscow-Landscape/665.jpg,Moscow-Landscape,a clock tower in the middle of a city
Kyoto-Landscape/43.jpg,Kyoto-Landscape,a cityscape of a city with tall buildings
Kyoto-Landscape/766.jpg,Kyoto-Landscape,a city street filled with lots of tall buildings
Venezia-landscape/540.jpg,Venezia-landscape,boats are docked at a dock in a city
Maldives-landscape/49.jpg,Maldives-landscape,a large body of water with a blue sky
Moscow-Landscape/375.jpg,Moscow-Landscape,a large building with a bunch of people standing around it
Moscow-Landscape/643.jpg,Moscow-Landscape,a large stone structure with a fountain next to it
Singapore-landscape/881.jpg,Singapore-landscape,a large body of water with a large building
London-landscape/811.jpg,London-landscape,a building with a clock on the side of it
Kyoto-Landscape/518.jpg,Kyoto-Landscape,a row of fire hydrants in the middle of a park
Maldives-landscape/655.jpg,Maldives-landscape,a beach with palm trees and palm trees
Dubai-landscape/402.jpg,Dubai-landscape,an old airplane is shown in a museum
Moscow-Landscape/648.jpg,Moscow-Landscape,a large body of water with a bridge over it
Paris-Landscape/771.jpg,Paris-Landscape,a clock tower in the middle of a city
Venezia-landscape/876.jpg,Venezia-landscape,a large body of water surrounded by buildings
Hanoi-Landscape/154.jpg,Hanoi-Landscape,a city at night with skyscrapers and traffic lights
Newyork-landscape/587.jpg,Newyork-landscape,a large stone building with a clock on it's side
Kyoto-Landscape/747.jpg,Kyoto-Landscape,a train on a track near a forest
Rabat-landscape/597.jpg,Rabat-landscape,a stone walled area with a stone walled area with a stone wall
Newyork-landscape/322.jpg,Newyork-landscape,a large body of water with a city
Maldives-landscape/302.jpg,Maldives-landscape,a large jetliner sitting on top of a large body of water
Paris-Landscape/425.png,Paris-Landscape,a tall clock tower towering over the city of london
Kyoto-Landscape/998.jpg,Kyoto-Landscape,a red and white clock tower in the middle of a forest
Dubai-landscape/190.png,Dubai-landscape,a mountain range with mountains on top of it
Rabat-landscape/19.jpg,Rabat-landscape,a garden filled with lots of plants and flowers
Singapore-landscape/558.jpg,Singapore-landscape,a large green building with a green roof
Maldives-landscape/311.jpg,Maldives-landscape,a beach with umbrellas and chairs and palm trees
Roma-Landscape/527.jpg,Roma-Landscape,a statue of a man standing on top of a rock
Kyoto-Landscape/715.jpg,Kyoto-Landscape,a tall building with a clock on it's side
Rabat-landscape/395.jpg,Rabat-landscape,a woman laying on the ground next to a fire hydrant
Maldives-landscape/204.jpg,Maldives-landscape,a beach with umbrellas and chairs on it
Singapore-landscape/78.jpg,Singapore-landscape,a sculpture of flowers in the shape of a clock
Dubai-landscape/508.png,Dubai-landscape,a large building with a clock on top of it
Dubai-landscape/578.jpg,Dubai-landscape,a display of different types of plants on a tile floor
London-landscape/311.jpg,London-landscape,a park filled with lots of flowers and plants
Singapore-landscape/339.jpg,Singapore-landscape,a large body of water with a beach next to it
Singapore-landscape/762.jpg,Singapore-landscape,a large building with a clock on top of it
Paris-Landscape/103.jpg,Paris-Landscape,a city street at night with a bridge over it
Sydney-landscape/527.jpg,Sydney-landscape,a large body of water with a beach
Sydney-landscape/874.jpg,Sydney-landscape,a patio area with a pool table and chairs
Roma-Landscape/608.jpg,Roma-Landscape,a row of palm trees in the middle of a city
Sydney-landscape/303.jpg,Sydney-landscape,a bridge over a body of water with a city
Amsterdam-Landscape/555.jpg,Amsterdam-Landscape,a garden filled with lots of flowers next to a body of water
Newyork-landscape/189.jpg,Newyork-landscape,a city with tall buildings and a clock tower
Paris-Landscape/20211114_135158.jpg,Paris-Landscape,a city street filled with lots of tall buildings
London-landscape/324.jpg,London-landscape,a red double decker bus driving down a street
Paris-Landscape/941.jpg,Paris-Landscape,people walking down a walkway in front of a building
Moscow-Landscape/950.jpg,Moscow-Landscape,a large city with a train on the tracks
Singapore-landscape/274.jpg,Singapore-landscape,a city at night with lots of tall buildings
Paris-Landscape/20211114_140536.jpg,Paris-Landscape,a plane flying over a city street
Hanoi-Landscape/953.jpg,Hanoi-Landscape,a large building with a clock on the side of it
Paris-Landscape/261.jpg,Paris-Landscape,an old photo of an old time photo of an old time photo of an
Moscow-Landscape/448.jpg,Moscow-Landscape,a city street filled with lots of tall buildings
Hanoi-Landscape/838.jpg,Hanoi-Landscape,people walking down a street near a building
Maldives-landscape/592.jpg,Maldives-landscape,a beach with palm trees and palm trees
Dubai-landscape/817.jpg,Dubai-landscape,a sign with a picture of an american flag on it
Dubai-landscape/826.jpg,Dubai-landscape,a beach with palm trees and palm trees
London-landscape/104.jpg,London-landscape,a large building with a large clock on the side of it
Moscow-Landscape/202.jpg,Moscow-Landscape,a tall building with a clock on it
Dubai-landscape/609.jpg,Dubai-landscape,a walkway with many colorful flowers in it
London-landscape/258.jpg,London-landscape,a large building with a clock on the top of it
Hanoi-Landscape/1182.jpg,Hanoi-Landscape,a man riding a bike down a street next to a tree
London-landscape/804.jpg,London-landscape,a car parked in front of a large building
Dubai-landscape/523.jpg,Dubai-landscape,a tall clock tower towering over a city
Paris-Landscape/168.jpg,Paris-Landscape,a garden with flowers and a clock tower
Kyoto-Landscape/456.jpg,Kyoto-Landscape,a snow covered street with trees and a train on the tracks
Maldives-landscape/838.jpg,Maldives-landscape,a beach with palm trees and palm trees
Kyoto-Landscape/628.jpg,Kyoto-Landscape,a street scene with a skateboarder and a car
Sydney-landscape/954.jpg,Sydney-landscape,a large wooden boat floating on top of a body of water
Amsterdam-Landscape/357.jpg,Amsterdam-Landscape,a large group of birds flying over a body of water
Newyork-landscape/377.jpg,Newyork-landscape,a wooden bench sitting in front of a park
London-landscape/350.jpg,London-landscape,a city street with tall buildings and a clock tower
Roma-Landscape/69.jpg,Roma-Landscape,a large body of water with mountains
Kyoto-Landscape/104.jpg,Kyoto-Landscape,a forest filled with lots of trees and bushes
London-landscape/446.jpg,London-landscape,a double decker bus parked in front of a large building
Singapore-landscape/875.jpg,Singapore-landscape,a large body of water with palm trees
Roma-Landscape/279.jpg,Roma-Landscape,a herd of animals walking down a dirt road
London-landscape/180.jpg,London-landscape,a red and yellow fire hydrant on a city street
Singapore-landscape/422.jpg,Singapore-landscape,a large building with a lot of windows in it
Paris-Landscape/486.jpg,Paris-Landscape,a large body of water filled with lots of boats
Rio-De-Janeiro-Landscape/999.jpg,Rio-De-Janeiro-Landscape,a city street filled with lots of tall buildings
Rabat-landscape/782.jpg,Rabat-landscape,a park filled with lots of trees and shrubbery
Amsterdam-Landscape/77.jpg,Amsterdam-Landscape,a park bench in the middle of a park
Sydney-landscape/300.jpg,Sydney-landscape,a large group of motorcycles parked in a parking lot
Kyoto-Landscape/810.jpg,Kyoto-Landscape,a large body of water with buildings
Dubai-landscape/178.webp,Dubai-landscape,a man and a woman standing on top of a beach
London-landscape/408.jpg,London-landscape,a number of small boats on the shore of a beach
Amsterdam-Landscape/328.jpg,Amsterdam-Landscape,a city with a lot of tall buildings
Dubai-landscape/84.jpg,Dubai-landscape,a city at night with lots of tall buildings
London-landscape/473.jpg,London-landscape,a double decker bus driving down a street
Amsterdam-Landscape/20211110_203759.jpg,Amsterdam-Landscape,a large building with a clock mounted on the side of it
Rabat-landscape/39.jpg,Rabat-landscape,a grassy area with a lawn and a garden
Kyoto-Landscape/257.jpg,Kyoto-Landscape,a red fire hydrant in the middle of a forest
Roma-Landscape/549.jpg,Roma-Landscape,a man walking down a street next to palm trees
Paris-Landscape/809.jpg,Paris-Landscape,a statue of a person standing on top of a lush green field
Singapore-landscape/766.jpg,Singapore-landscape,a green and yellow building with a train on the tracks
Newyork-landscape/937.jpg,Newyork-landscape,a statue of a man standing in front of a large body of water
Paris-Landscape/807.jpg,Paris-Landscape,a large building with a clock on the front of it
Rio-De-Janeiro-Landscape/705.jpg,Rio-De-Janeiro-Landscape,a mountain range with a mountain range behind it
London-landscape/124.jpg,London-landscape,a bridge over a river with a clock tower
Venezia-landscape/122.jpg,Venezia-landscape,a table topped with plates of food on top of a pier
